B_Jahr;B_Monat ;B_Tag  ;iday;B_Bae_ver_m;B_Bae_ver_f;B_Bae_rho_m;B_Bae_roh_f;B_Eph_muc_m;B_Eph_muc_f;B_Eph_ign_m;B_Eph_ign_f;B_Cen_lut_m;B_Cen_lut_f;B_Par_sub_m;B_Par_sub_f;B_Amp_sta_m;B_Amp_sta_f;B_Bra_ris_m;B_Bra_ris_f;B_Iso_goe_m;B_Iso_goe_f;B_Leu_dig_m;B_Leu_dig_f;B_Leu_nig_m;B_Leu_nig_f;B_Leu_pri_m;B_Leu_pri_f;B_Nem_cam_m;B_Nem_cam_f;B_Nem_fle_m;B_Nem_fle_f;B_Nem_mar_m;B_Nem_mar_f;B_Nrl_pic_m;B_Nrl_pic_f;B_Pro_aub_m;B_Pro_aub_f;B_Pro_int_m;B_Pro_int_f;B_Pro_mey_m;B_Pro_mey_f;B_Sip_tor_m;B_Sip_tor_f;B_Aga_fus_m;B_Aga_fus_f;B_Apa_fim_m;B_Apa_fim_f;B_Cha_vil_m;B_Cha_vil_f;B_Dru_ann_m;B_Dru_ann_f;B_Ple_con_m;B_Ple_con_f;B_Pot_luc_m;B_Pot_luc_f;B_Rhy_fas_m;B_Rhy_fas_f;B_Ser_per_m;B_Ser_per_f;B_Sil_pal_m;B_Sil_pal_f;B_Tin_ros_m;B_Tin_ros_f;B_Wor_occ_m;B_Wor_occ_f
1970;12;2;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;
1970;12;3;337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;4;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;5;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;6;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;7;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;
1970;12;8;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;9;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;10;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;11;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;12;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;13;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;14;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;15;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;16;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;17;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;18;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;19;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;20;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;21;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;22;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;23;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;24;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;25;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;26;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;27;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;28;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;29;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;30;364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;12;31;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;11;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;12;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;13;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;16;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;17;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;18;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;19;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;20;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;21;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;22;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;23;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;24;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;25;25;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;26;26;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;27;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;28;28;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;29;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;30;30;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;1;31;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;1;32;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;2;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;3;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;4;35;;;;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;5;36;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;6;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;7;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;8;39;;;;;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;9;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;10;41;;;;;;;;;;;;;;;;;;;;;;;10;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;11;42;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;12;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;13;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;14;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;15;46;;;;;;;;;;;;;;;;;;;;;;;24;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;16;47;;;;;;;;;;;;;;;;;;;;;;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;17;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;18;49;;;;;;;;;;;;;;;;;;;;;;;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;19;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;20;51;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;21;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;22;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;23;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;24;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;25;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;26;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;27;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;2;28;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;1;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;2;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;3;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;4;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;5;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;6;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;7;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;8;67;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;9;68;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;10;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;11;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;12;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;13;72;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;14;73;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;15;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;16;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;17;76;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;18;77;;;2;4;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;19;78;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;20;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;21;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;22;81;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;23;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;24;83;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;25;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;26;85;;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;27;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;28;87;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;29;88;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;4;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;30;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;3;31;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;1;91;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;2;92;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;3;93;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;4;94;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;5;95;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;6;96;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;7;97;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;19;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;8;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;9;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;10;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;11;101;;;9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;9;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;12;102;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;13;103;;;2;2;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;6;9;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;14;104;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;15;105;;;;;;;;;;;;;;;;;;;;;;3;;;;1;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;16;106;;;1;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;6;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;17;107;;;3;3;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;18;108;;;2;2;;;;;;;;;;;;;;;;;7;3;;;2;1;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;19;109;;;1;;;;;;;;;;;;;;;;;;16;6;;;4;2;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;20;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;21;111;;;2;1;;;;;;;;;;;;;;;;;2;6;;;3;2;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;22;112;;;2;1;;;;;;;;;;;;;;;;;22;17;;;1;2;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;23;113;;;;;;;;;;;;;;;;;;;;;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;24;114;;;;;;;;;;;;;;;;;;;;;17;10;;;2;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;
1971;4;25;115;;;1;;;;;;;;;;;;;;;;;;21;12;;;2;1;;;;;1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
1971;4;26;116;;;;;;;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
1971;4;27;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;28;118;;;2;4;;;;;;;;;;;;;;;;;49;20;;;6;2;;;;;;;;;;;;1;;;;;5;;;;;;;;;;;;;;;;;;;
1971;4;29;119;;;5;2;;;;;;;;;;;;;;;;;33;28;;;3;4;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
1971;4;30;120;;;1;;;;;;;;;;;;;;;;;;5;6;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;1;121;;;3;1;;;;;;;;;;;;;;;;;19;17;;;3;4;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;;;;;;;;;;
1971;5;2;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;3;123;;;5;2;;;;;;;;;;;;;;;;;37;35;;;12;7;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;4;124;1;;;;;;;;;;;;;;;;;;;;49;57;;;6;3;;;;;;;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;5;125;;;2;2;;;;;;;;;;;;;;;;;24;33;;;4;3;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
1971;5;6;126;1;1;3;1;;;;;;;;;;;;;;;;;53;34;;;6;2;;;;;2;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;7;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;8;128;;1;2;;;;;;;;;;;;;;;;;;35;42;;;2;3;;;;;;;1;;11;1;;;2;;;;;;;;;;;;;;;;;;;;;;;
1971;5;9;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;5;10;130;4;3;5;2;;;;;;;;;;;;;;;;;71;51;;;11;9;;;;;;;;;15;5;;;13;13;;;;;;;;;;;;;;;;;;;1;;;
1971;5;11;131;2;;1;1;;;;;;;;;;;;;1;;;;21;25;;;11;1;;;;;;;;;8;1;;;11;5;;;;;;;;;;;;;;;;;;;;;;
1971;5;12;132;;;1;;;;;;;;;;;;;;;;;;2;5;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
1971;5;13;133;;;4;3;;;;;;;;;;;;;1;1;;;30;13;;;;1;;;;;;;;;1;3;;;4;5;;;;;;;;;;;;;;;;;;;4;;;
1971;5;14;134;1;;1;;;;;;;;;;;;;;;1;;;19;29;;;2;4;;;;;;;;;19;3;;;21;10;1;;;;;;;;;;;;;;;;;;7;1;;
1971;5;15;135;2;1;1;2;;;;;;;;;;;;;;1;;;28;34;;;7;2;;;;;;1;;;30;18;;;10;3;;;;;;;;;;;;;;;;;;;36;11;;
1971;5;16;136;2;;5;2;;;;;;;;;;;;;;2;;;7;7;;;1;1;;;;;;;;;8;5;;;11;10;;;;;;;;;;;;;;;;;;;20;8;;
1971;5;17;137;3;2;;;;;;;;;;;;;;;;2;;;8;15;;;;5;;;;;;;;;3;3;;;3;5;;;;;;;;;;;;;;;;;;;10;2;;
1971;5;18;138;2;2;;;;;;;;;;;;;;;;;;;8;19;;;;;;;;;;;;;3;9;;;;5;;;2;1;;;;;;;;;;;;;;;10;7;;
1971;5;19;139;5;2;6;10;;;;;;;;;;;;;;1;;;8;12;;;;;;;;;;;;;2;4;;;3;8;1;;;;;;;;;;;;;;;;;;11;5;;
1971;5;20;140;2;1;2;2;;1;;;;;;;;;;;1;1;;;16;23;;;3;1;;;4;3;;;;;32;15;;;24;17;1;;;3;;;1;;;;1;;;;;;;;233;156;;
1971;5;21;141;20;14;;;;;;;;;;1;;;;;1;;;;30;33;;;1;2;;;;;;;;;25;22;;;12;7;;;;;;;;;;;;;;;;;;;46;52;;
1971;5;22;142;18;11;7;4;;1;;;;;;;;;;;1;1;;;53;52;;;;;;;;;;;;;29;20;;;36;24;;;;;;;;;;;;;;;;;;;65;62;;
1971;5;23;143;13;3;4;4;;;;;;;;;;;;;1;1;;;49;48;;;;;;;;;1;;;;21;15;;;27;16;1;;;;;;;;;;;;;;;;;;72;69;;
1971;5;24;144;;1;;;;;;;;;;;;;;;;;;;9;5;;;;;;;;;;;;;;2;;;1;1;1;;;;;;;;;;;;;;;;;;5;8;;
1971;5;25;145;26;14;1;4;;;;;;;;;2;;;;1;1;;;59;81;;;;1;;;;;;;;;13;30;;;17;20;1;;;;;;;;;;;;;;;;;;55;59;;
1971;5;26;146;22;25;;;;;;;;;;;;;;;1;1;;;4;15;;;;;;;;;;;;;14;18;;;5;4;1;;;;;;;;1;;;;;;;;1;;45;53;;
1971;5;27;147;11;16;;2;;;;;1;2;;;;;;;1;1;;;30;44;;;;;;;;;;;;;21;25;;;17;31;1;;1;1;;;1;;;;;;1;;;;;;63;81;;
1971;5;28;148;23;14;1;1;;;;;1;;;;;;;;;;;;39;42;;;;1;;;1;;;;;;5;11;;1;7;14;2;;1;;;;;;;;;;;;1;;;;20;44;;
1971;5;29;149;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
